order_id,dataset_id,nama_dataset,periode,tanggal_pesanan,tanggal_diisi_dari_median,status_pesanan,alasan_pembatalan,kategori_produk,jumlah_kategori_produk,jumlah_barang,berat_total_gram,jumlah_return,diskon_total,metode_pembayaran,opsi_pengiriman,kota_kabupaten,provinsi,ongkir_dibayar_pembeli,potongan_ongkir,total_pembayaran,perkiraan_ongkir,tahun,bulan,tahun_bulan,kategori_umum,outlier_total_pembayaran,total_pembayaran_capped
ORD_0004339,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Tempat Nasi,1.0,1.0,1000.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. KENDAL,JAWA TENGAH,0.0,16000.0,22500.0,16000.0,2025,2,2025-02,Belanja,False,22500.0
ORD_0004340,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,100.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA TANGERANG,BANTEN,0.0,8000.0,11500.0,8000.0,2025,2,2025-02,Belanja,False,11500.0
ORD_0004342,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,2.0,1000.0,1.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,0.0,8000.0,21300.0,8000.0,2025,2,2025-02,Belanja,False,21300.0
ORD_0004343,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Reguler (Cashless)-SPX Standard,KAB. BANDUNG,JAWA BARAT,0.0,14000.0,21800.0,14000.0,2025,2,2025-02,Belanja,False,21800.0
ORD_0004344,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA JAKARTA SELATAN,DKI JAKARTA,0.0,10000.0,16407.0,10000.0,2025,2,2025-02,Belanja,False,16407.0
ORD_0004345,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA JAKARTA UTARA,DKI JAKARTA,0.0,10000.0,17120.0,10000.0,2025,2,2025-02,Belanja,False,17120.0
ORD_0004479,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KAB. SERANG,BANTEN,0.0,13000.0,8040.0,13000.0,2025,2,2025-02,Belanja,False,8040.0
ORD_0004346,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Stempel / Alat Kantor,1.0,4.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. MALANG,JAWA TIMUR,0.0,16000.0,112384.0,16000.0,2025,2,2025-02,Belanja,True,88620.0
ORD_0004348,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BANYUWANGI,JAWA TIMUR,1000.0,15000.0,18160.0,16000.0,2025,2,2025-02,Belanja,False,18160.0
ORD_0004349,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,2.0,200.0,0.0,0.0,Saldo ShopeePay,Instant (Versi Lama)-SPX Instant (Versi Lama),KOTA TANGERANG,BANTEN,18000.0,0.0,37500.0,18000.0,2025,2,2025-02,Belanja,False,37500.0
ORD_0004350,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA JAKARTA TIMUR,DKI JAKARTA,0.0,10000.0,21592.0,10000.0,2025,2,2025-02,Belanja,False,21592.0
ORD_0004352,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,3.0,3000.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA JAKARTA SELATAN,DKI JAKARTA,0.0,14400.0,61800.0,14400.0,2025,2,2025-02,Belanja,False,61800.0
ORD_0004354,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA JAKARTA TIMUR,DKI JAKARTA,0.0,10000.0,17120.0,10000.0,2025,2,2025-02,Belanja,False,17120.0
ORD_0004355,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. KARAWANG,JAWA BARAT,0.0,11000.0,21592.0,11000.0,2025,2,2025-02,Belanja,False,21592.0
ORD_0004356,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Gantungan Baju / Hanger,1.0,2.0,1000.0,0.0,0.0,SeaBank Bayar Instan,Reguler (Cashless)-SPX Standard,KOTA DEPOK,JAWA BARAT,0.0,10000.0,61000.0,10000.0,2025,2,2025-02,Belanja,False,61000.0
ORD_0004357,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA SERANG,BANTEN,0.0,10000.0,18576.0,10000.0,2025,2,2025-02,Belanja,False,18576.0
ORD_0004347,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA TIMUR,DKI JAKARTA,0.0,8000.0,18576.0,8000.0,2025,2,2025-02,Belanja,False,18576.0
ORD_0004481,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,KAB. KARAWANG,JAWA BARAT,0.0,14000.0,18900.0,14000.0,2025,2,2025-02,Belanja,False,18900.0
ORD_0004483,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,100.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. TULANG BAWANG,LAMPUNG,0.0,36000.0,10500.0,36000.0,2025,2,2025-02,Belanja,False,10500.0
ORD_0004484,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Keranjang,1.0,1.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BREBES,JAWA TENGAH,0.0,16000.0,11400.0,16000.0,2025,2,2025-02,Belanja,False,11400.0
ORD_0004609,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,Online Payment,Reguler (Cashless)-JNE Reguler,KAB. TEMANGGUNG,JAWA TENGAH,0.0,17000.0,17000.0,17000.0,2025,2,2025-02,Belanja,False,17000.0
ORD_0004610,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Lunch Box / Rantang,1.0,1.0,1400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. GARUT,JAWA BARAT,7900.0,20000.0,46136.0,27900.0,2025,2,2025-02,Belanja,False,46136.0
ORD_0004611,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,100.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. PURWAKARTA,JAWA BARAT,4000.0,10000.0,12700.0,14000.0,2025,2,2025-02,Belanja,False,12700.0
ORD_0004612,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA BOGOR,JAWA BARAT,0.0,9500.0,17120.0,9500.0,2025,2,2025-02,Belanja,False,17120.0
ORD_0004613,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,KOTA BANDAR LAMPUNG,LAMPUNG,0.0,19000.0,21800.0,19000.0,2025,2,2025-02,Belanja,False,21800.0
ORD_0004615,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. BOGOR,JAWA BARAT,0.0,9500.0,21488.0,9500.0,2025,2,2025-02,Belanja,False,21488.0
ORD_0004616,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. BEKASI,JAWA BARAT,0.0,9500.0,17120.0,9500.0,2025,2,2025-02,Belanja,False,17120.0
ORD_0004617,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Tempat Nasi,1.0,1.0,1000.0,0.0,0.0,SPayLater,Reguler (Cashless)-SPX Standard,KAB. BANDUNG BARAT,JAWA BARAT,0.0,14000.0,19280.0,14000.0,2025,2,2025-02,Belanja,False,19280.0
ORD_0004618,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,100.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA TANGERANG,BANTEN,0.0,9500.0,10880.0,9500.0,2025,2,2025-02,Belanja,False,10880.0
ORD_0004619,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,2.0,220.0,0.0,0.0,Online Payment,Reguler (Cashless)-SPX Standard,KOTA TANGERANG SELATAN,BANTEN,0.0,9500.0,14000.0,9500.0,2025,2,2025-02,Belanja,False,14000.0
ORD_0004622,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Pengolah Bumbu / Sayur,1.0,1.0,400.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA PALEMBANG,SUMATERA SELATAN,0.0,17000.0,42500.0,17000.0,2025,2,2025-02,Belanja,False,42500.0
ORD_0004623,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,"Mangkok Sambal / Saus, Other, Talenan",3.0,3.0,1560.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BARRU,SULAWESI SELATAN,7500.0,25000.0,46240.0,32500.0,2025,2,2025-02,Belanja,False,46240.0
ORD_0004625,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,SPayLater,Hemat Kargo-SPX Hemat,KOTA PALEMBANG,SUMATERA SELATAN,2000.0,15000.0,23018.0,17000.0,2025,2,2025-02,Belanja,False,23018.0
ORD_0004626,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. BANGKALAN,JAWA TIMUR,0.0,17000.0,17120.0,17000.0,2025,2,2025-02,Belanja,False,17120.0
ORD_0004627,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,100.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,KOTA BEKASI,JAWA BARAT,0.0,9500.0,9211.0,9500.0,2025,2,2025-02,Belanja,False,9211.0
ORD_0004628,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-J&T Economy,KAB. POSO,SULAWESI TENGAH,26500.0,25000.0,58760.0,51500.0,2025,2,2025-02,Belanja,False,58760.0
ORD_0004629,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,0.0,8000.0,24500.0,8000.0,2025,2,2025-02,Belanja,False,24500.0
ORD_0004608,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,11.0,4400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. MINAHASA TENGGARA,SULAWESI UTARA,25000.0,60000.0,200888.0,85000.0,2025,2,2025-02,Belanja,True,88620.0
ORD_0004631,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Botol / Gelas / Mug,1.0,4.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA TANGERANG,BANTEN,8000.0,0.0,29288.0,8000.0,2025,2,2025-02,Belanja,False,29288.0
ORD_0004607,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-JNE Reguler,KOTA PEKALONGAN,JAWA TENGAH,0.0,17000.0,21800.0,17000.0,2025,2,2025-02,Belanja,False,21800.0
ORD_0004605,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,100.0,0.0,0.0,SPayLater,Hemat Kargo-SPX Hemat,KOTA BEKASI,JAWA BARAT,0.0,8000.0,10196.0,8000.0,2025,2,2025-02,Belanja,False,10196.0
ORD_0004587,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,KOTA SERANG,BANTEN,0.0,10000.0,16500.0,10000.0,2025,2,2025-02,Belanja,False,16500.0
ORD_0004589,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KAB. SUBANG,JAWA BARAT,0.0,14500.0,32000.0,14500.0,2025,2,2025-02,Belanja,False,32000.0
ORD_0004590,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,Online Payment,Reguler (Cashless)-SPX Standard,KAB. SIDOARJO,JAWA TIMUR,0.0,15000.0,13998.0,15000.0,2025,2,2025-02,Belanja,False,13998.0
ORD_0004591,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,30.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA BANDUNG,JAWA BARAT,0.0,10000.0,7500.0,10000.0,2025,2,2025-02,Belanja,False,7500.0
ORD_0004592,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Keranjang,1.0,2.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA BENGKULU,BENGKULU,7000.0,15000.0,24504.0,22000.0,2025,2,2025-02,Belanja,False,24504.0
ORD_0004593,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA PALEMBANG,SUMATERA SELATAN,2000.0,15000.0,20656.0,17000.0,2025,2,2025-02,Belanja,False,20656.0
ORD_0004594,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Plastik / Wadah Plastik,1.0,1.0,1400.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. BEKASI,JAWA BARAT,0.0,14400.0,57000.0,14400.0,2025,2,2025-02,Belanja,False,57000.0
ORD_0004595,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,100.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,KOTA JAKARTA TIMUR,DKI JAKARTA,0.0,10000.0,11000.0,10000.0,2025,2,2025-02,Belanja,False,11000.0
ORD_0004596,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. TANGERANG,BANTEN,0.0,9500.0,18576.0,9500.0,2025,2,2025-02,Belanja,False,18576.0
ORD_0004597,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. KEDIRI,JAWA TIMUR,1000.0,15000.0,17640.0,16000.0,2025,2,2025-02,Belanja,False,17640.0
ORD_0004598,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,"Aksesoris Pintu, Piring",2.0,2.0,350.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,KOTA BEKASI,JAWA BARAT,0.0,9500.0,10000.0,9500.0,2025,2,2025-02,Belanja,False,10000.0
ORD_0004599,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Other,1.0,2.0,32000.0,0.0,0.0,Online Payment,Instant (Versi Lama)-SPX Instant (Versi Lama),KOTA JAKARTA SELATAN,DKI JAKARTA,54000.0,50000.0,550440.0,104000.0,2025,2,2025-02,Belanja,True,88620.0
ORD_0004600,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,"Nampan / Tray, Other, Piring",3.0,8.0,4120.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA PEKANBARU,RIAU,0.0,21000.0,103850.0,21000.0,2025,2,2025-02,Belanja,True,88620.0
ORD_0004601,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Piring,1.0,6.0,720.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-J&T Express,KOTA AMBON,MALUKU,0.0,38000.0,79000.0,38000.0,2025,2,2025-02,Belanja,False,79000.0
ORD_0004602,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,2.0,2000.0,0.0,0.0,Saldo ShopeePay,GoSend Same Day,KAB. TANGERANG,BANTEN,25500.0,0.0,62928.0,25500.0,2025,2,2025-02,Belanja,False,62928.0
ORD_0004603,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,100.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. KEBUMEN,JAWA TENGAH,6000.0,10000.0,16600.0,16000.0,2025,2,2025-02,Belanja,False,16600.0
ORD_0004604,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,10.0,2000.0,0.0,0.0,Online Payment,Next Day-JNE YES,KAB. BOGOR,JAWA BARAT,36000.0,0.0,193000.0,36000.0,2025,2,2025-02,Belanja,True,88620.0
ORD_0004606,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. BANDUNG,JAWA BARAT,0.0,14000.0,32200.0,14000.0,2025,2,2025-02,Belanja,False,32200.0
ORD_0004633,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. TANGERANG,BANTEN,0.0,9500.0,18576.0,9500.0,2025,2,2025-02,Belanja,False,18576.0
ORD_0004636,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,"Celengan, Other",2.0,3.0,1800.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA TANGERANG SELATAN,BANTEN,0.0,8000.0,35000.0,8000.0,2025,2,2025-02,Belanja,False,35000.0
ORD_0004637,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Baskom / Mangkok Besar,1.0,1.0,3000.0,0.0,0.0,COD (Bayar di Tempat),SPX Hemat,KAB. LAMPUNG SELATAN,LAMPUNG,0.0,44100.0,67100.0,44100.0,2025,2,2025-02,Belanja,False,67100.0
ORD_0004661,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Kartu Kredit/Debit,Hemat Kargo-SPX Hemat,KOTA TANGERANG SELATAN,BANTEN,8000.0,0.0,25245.0,8000.0,2025,2,2025-02,Belanja,False,25245.0
ORD_0004662,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Saringan / Strainer,1.0,1.0,100.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. BANYUWANGI,JAWA TIMUR,6000.0,10000.0,23500.0,16000.0,2025,2,2025-02,Belanja,False,23500.0
ORD_0004663,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,100.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA TANGERANG,BANTEN,8000.0,0.0,19200.0,8000.0,2025,2,2025-02,Belanja,False,19200.0
ORD_0004664,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Saringan / Strainer,1.0,1.0,100.0,0.0,0.0,SPayLater,Reguler (Cashless)-SPX Standard,KOTA BOGOR,JAWA BARAT,0.0,9500.0,15492.0,9500.0,2025,2,2025-02,Belanja,False,15492.0
ORD_0004665,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Baskom / Mangkok Besar,1.0,1.0,4000.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA JAKARTA TIMUR,DKI JAKARTA,800.0,20000.0,14966.0,20800.0,2025,2,2025-02,Belanja,False,14966.0
ORD_0004667,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,2.0,1000.0,0.0,0.0,Online Payment,Reguler (Cashless)-JNE Reguler,KOTA JAKARTA PUSAT,DKI JAKARTA,0.0,10000.0,41600.0,10000.0,2025,2,2025-02,Belanja,False,41600.0
ORD_0004668,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA PALEMBANG,SUMATERA SELATAN,2000.0,15000.0,23800.0,17000.0,2025,2,2025-02,Belanja,False,23800.0
ORD_0004669,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Lunch Box / Rantang,1.0,1.0,1000.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. PANDEGLANG,BANTEN,0.0,16000.0,32720.0,16000.0,2025,2,2025-02,Belanja,False,32720.0
ORD_0004670,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Reguler (Cashless)-SPX Standard,KAB. BOGOR,JAWA BARAT,0.0,9500.0,21800.0,9500.0,2025,2,2025-02,Belanja,False,21800.0
ORD_0004671,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,100.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA DEPOK,JAWA BARAT,8000.0,0.0,19500.0,8000.0,2025,2,2025-02,Belanja,False,19500.0
ORD_0004672,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BANDUNG BARAT,JAWA BARAT,0.0,12000.0,21592.0,12000.0,2025,2,2025-02,Belanja,False,21592.0
ORD_0004673,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. LAMPUNG BARAT,LAMPUNG,15000.0,20000.0,32720.0,35000.0,2025,2,2025-02,Belanja,False,32720.0
ORD_0004674,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,2.0,200.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. PASURUAN,JAWA TIMUR,1000.0,15000.0,22000.0,16000.0,2025,2,2025-02,Belanja,False,22000.0
ORD_0004675,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Botol / Gelas / Mug,1.0,2.0,800.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. SIDOARJO,JAWA TIMUR,0.0,14500.0,18500.0,14500.0,2025,2,2025-02,Belanja,False,18500.0
ORD_0004676,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Aksesoris Pintu,1.0,1.0,80.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,8000.0,0.0,14520.0,8000.0,2025,2,2025-02,Belanja,False,14520.0
ORD_0004677,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,"Aksesoris Pintu, Baskom / Mangkok Besar, Keranjang, Other, Talenan",5.0,5.0,6100.0,0.0,0.0,Online Payment,Reguler (Cashless)-SPX Standard,KOTA BEKASI,JAWA BARAT,0.0,10000.0,54900.0,10000.0,2025,2,2025-02,Belanja,False,54900.0
ORD_0004679,ecommerce_2024_12_december,December 2024,2024-12,2025-02-12 10:54:00,True,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA PANGKAL PINANG,BANGKA BELITUNG,28000.0,0.0,46240.0,28000.0,2025,2,2025-02,Belanja,False,46240.0
